usd_zar_logret,platinum_logret,Gold_logret,Silver_logret,Brent_Oil_logret,Oats_logret
0.0007186489709221,-0.0180375380142141,0.001431127256783,-0.0085803180307955,-0.0040915065446855,0.0
-0.0021574981400211,0.0060486990379535,-0.0039405388622091,0.0030015030037564,0.0118563819424117,-0.0117234636960592
-0.0004320587667125,0.0033643668741776,0.0199011543172948,-0.0009995003330836,0.0077050463744052,0.0163746348717905
0.0047424102678348,0.0249641796251545,-0.0035248538434355,0.0075712654963182,-0.0158411859308422,-0.0093240768751234
-0.0014347204756604,0.0203096393793931,0.0,-0.0019868872024175,0.0077677475832156,-0.0023446669592539
0.0014347204756604,0.0205675462247025,-0.0014134277971464,-0.0009949259600934,0.0164447338224715,-0.0047058910374131
0.0021482285382896,-0.0697379556647295,-0.0117376414272643,-0.0035899520007236,0.0257617108946135,-0.0142520227072013
0.0028571448007796,0.0163692608677221,-0.0032252312494485,-0.0124649784423618,0.0367586460867208,-0.0242142581205948
-0.0060812206725324,-0.0151277741561202,0.0017930791965712,0.0054474057837152,-0.0293681496644335,-0.0049140148024289
-0.0022990167465053,0.0234727251434154,-0.0014342060543741,-0.0070671672230924,0.013235999572291,-0.0505157901369015
0.0048075290814642,-0.0092182372372828,-0.00503598186617,-0.003450729091444,0.0330130371096322,0.0255768417896495
0.0025736359644554,0.0164634169941297,0.0010812760109173,0.0014223308300513,0.0332540929285567,-0.0050633019565466
-0.007021595087711,-0.0268261396330906,0.0096792295380927,0.0040526904506232,-0.0100895892538321,0.0075853713892568
-0.0079405600216979,-0.0042463339605456,-0.0025004478110872,-0.0075104382260104,0.0293332876464593,-0.0075853713892568
0.0025333877687612,0.014434350439167,0.0,-0.0051067417691417,0.0219927180150345,-0.007643349312568
0.0036800561068617,-0.0003496105574285,0.0096103248997883,-0.0016396806297127,0.0108175989210228,0.0
-0.0006484383670415,-0.0094854470472727,0.0010621349909838,0.0016396806297127,-0.0756461973455047,0.0252538673212034
-0.0018034269991507,-0.0031818797540594,-0.0031897953681001,-0.005750683336235,0.0092409898537297,-0.0024968801985867
0.0031718596373415,0.0119677387900516,-0.0060530717130777,0.0026740733819925,0.0052424759648501,-0.0125787822068605
0.0021568776785032,-0.000524958992905,-0.0060899346374041,-0.0041169263582674,-0.0221386870937276,-0.0050761530318608
0.0037991515535769,0.0001750881231945,-0.0093863505020941,-0.0103670843495105,0.0250755467670371,0.0050761530318608
