Date,Price,Open,High,Low,Vol.,Change %
21-06-2022,133.47,133.47,133.47,133.47,,-1.64%
17-06-2022,135.69,135.69,135.69,135.69,0.15K,-1.57%
16-06-2022,137.85,137.85,137.85,137.85,,0.50%
15-06-2022,137.17,137.17,137.17,137.17,,-2.08%
14-06-2022,140.09,140.09,140.09,140.09,,-0.18%
13-06-2022,140.34,140.34,140.34,140.34,,-0.83%
10-06-2022,141.51,141.51,141.51,141.51,,-1.48%
09-06-2022,143.63,143.63,143.63,143.63,,-1.18%
08-06-2022,145.34,145.34,145.34,145.34,,-0.37%
07-06-2022,145.88,145.88,145.88,145.88,,0.74%
06-06-2022,144.81,144.81,144.81,144.81,,0.55%
03-06-2022,144.02,144.02,144.02,144.02,,1.17%
02-06-2022,142.35,142.35,142.35,142.35,,3.94%
01-06-2022,136.95,136.95,136.95,136.95,,2.58%
31-05-2022,133.51,133.51,133.51,133.51,,0.26%
27-05-2022,133.17,133.17,133.17,133.17,,0.14%
26-05-2022,132.98,132.98,132.98,132.98,,-0.22%
25-05-2022,133.27,133.27,133.27,133.27,,-0.03%
24-05-2022,133.31,133.31,133.31,133.31,,-0.51%
23-05-2022,133.99,133.99,133.99,133.99,,0.25%
20-05-2022,133.66,133.66,133.66,133.66,,1.32%
19-05-2022,131.92,131.92,131.92,131.92,,0.85%
18-05-2022,130.81,130.81,130.81,130.81,,-1.36%
17-05-2022,132.61,132.61,132.61,132.61,,-0.26%
16-05-2022,132.96,132.96,132.96,132.96,,0.48%
13-05-2022,132.33,132.33,132.33,132.33,,0.27%
12-05-2022,131.98,131.98,131.98,131.98,,-1.70%
11-05-2022,134.26,134.26,134.26,134.26,,1.79%
10-05-2022,131.9,131.9,131.9,131.9,,-1.06%
09-05-2022,133.31,133.31,133.31,133.31,,-2.63%
06-05-2022,136.91,136.91,136.91,136.91,,-5.51%
05-05-2022,144.9,144.9,144.9,144.9,,1.40%
04-05-2022,142.9,142.9,142.9,142.9,,-0.82%
03-05-2022,144.08,144.08,144.08,144.08,,0.00%
02-05-2022,144.08,144.08,144.08,144.08,,-4.44%
29-04-2022,150.77,150.77,150.77,150.77,,-0.28%
28-04-2022,151.19,151.19,151.19,151.19,,-0.28%
27-04-2022,151.62,151.62,151.62,151.62,,-0.30%
26-04-2022,152.08,152.08,152.08,152.08,,-0.26%
25-04-2022,152.47,152.47,152.47,152.47,,-1.08%
22-04-2022,154.13,154.13,154.13,154.13,,-0.09%
21-04-2022,154.27,154.27,154.27,154.27,,-0.09%
20-04-2022,154.41,154.41,154.41,154.41,,-0.11%
19-04-2022,154.58,154.58,154.58,154.58,,-0.67%
18-04-2022,155.62,155.62,155.62,155.62,,-0.04%
14-04-2022,155.69,155.69,155.69,155.69,,0.66%
13-04-2022,154.67,154.67,154.67,154.67,,-0.57%
12-04-2022,155.56,155.56,155.56,155.56,,-0.24%
11-04-2022,155.94,155.94,155.94,155.94,,1.12%
08-04-2022,154.21,154.21,154.21,154.21,,-1.96%
07-04-2022,157.29,157.29,157.29,157.29,,-1.74%
06-04-2022,160.08,160.08,160.08,160.08,,-0.73%
05-04-2022,161.25,161.25,161.25,161.25,,-0.36%
04-04-2022,161.84,161.84,161.84,161.84,,1.24%
01-04-2022,159.85,159.85,159.85,159.85,,5.97%
31-03-2022,150.84,150.84,150.84,150.84,,0.15%
30-03-2022,150.61,150.61,150.61,150.61,,0.31%
29-03-2022,150.14,150.14,150.14,150.14,,0.00%
28-03-2022,150.14,150.14,150.14,150.14,,0.18%
25-03-2022,149.87,149.87,149.87,149.87,,0.16%
24-03-2022,149.63,149.63,149.63,149.63,,0.04%
23-03-2022,149.57,149.57,149.57,149.57,,-0.07%
22-03-2022,149.68,149.68,149.68,149.68,0.03K,-0.53%
21-03-2022,150.47,150.47,150.47,150.47,,-0.08%
18-03-2022,150.59,150.59,150.59,150.59,,0.63%
17-03-2022,149.65,149.65,149.65,149.65,,0.54%
16-03-2022,148.85,148.85,148.85,148.85,,2.82%
15-03-2022,144.77,144.77,144.77,144.77,,-3.56%
14-03-2022,150.11,150.11,150.11,150.11,,-3.38%
11-03-2022,155.36,155.36,155.36,155.36,,-1.01%
10-03-2022,156.95,156.95,156.95,156.95,,-0.41%
