"Date","Price","Open","High","Low","Vol.","Change %"
"05-05-2014","2,100","2,000","2,100","2,000","4.20K","0.00%"
"29-04-2014","2,100","2,000","2,300","2,000","15.70K","0.00%"
"28-04-2014","2,100","2,100","2,100","2,100","0.60K","-4.55%"
"25-04-2014","2,200","1,800","2,200","1,800","27.20K","10.00%"
"24-04-2014","2,000","1,800","2,000","1,800","47.90K","0.00%"
"23-04-2014","2,000","2,000","2,000","2,000","36.20K","-9.09%"
"22-04-2014","2,200","2,200","2,200","2,200","12.10K","-8.33%"
"21-04-2014","2,400","2,500","2,500","2,400","10.70K","-7.69%"
"18-04-2014","2,600","2,700","2,700","2,600","5.30K","-7.14%"
"17-04-2014","2,800","3,100","3,100","2,800","12.00K","-9.68%"
"16-04-2014","3,100","3,100","3,200","3,100","22.61K","-8.82%"
"14-04-2014","3,400","3,400","3,400","3,400","2.22K","-8.11%"
"11-04-2014","3,700","3,700","3,700","3,700","0.10K","2.78%"
"10-04-2014","3,600","3,600","3,600","3,600","0.40K","9.09%"
"08-04-2014","3,300","3,400","3,400","3,300","3.10K","-8.33%"
"07-04-2014","3,600","3,600","3,600","3,600","1.60K","2.86%"
"04-04-2014","3,500","3,500","3,500","3,500","4.50K","-7.89%"
"03-04-2014","3,800","3,400","3,800","3,400","2.60K","2.70%"
"02-04-2014","3,700","3,700","3,700","3,700","0.60K","2.78%"
"01-04-2014","3,600","3,600","3,600","3,600","4.40K","-7.69%"
"31-03-2014","3,900","3,900","3,900","3,900","10.90K","-9.30%"
"28-03-2014","4,300","3,800","4,300","3,800","18.91K","2.38%"
"27-03-2014","4,200","4,500","4,500","4,200","3.60K","-8.70%"
"26-03-2014","4,600","4,600","4,600","4,600","0.80K","-8.00%"
"25-03-2014","5,000","4,600","5,000","4,600","15.95K","-1.96%"
"24-03-2014","5,100","5,100","5,100","4,800","13.67K","6.25%"
"21-03-2014","4,800","4,500","4,800","4,500","14.90K","9.09%"
"20-03-2014","4,400","4,000","4,400","4,000","11.50K","10.00%"
"19-03-2014","4,000","4,000","4,000","3,900","21.70K","8.11%"
"18-03-2014","3,700","3,400","3,700","3,400","15.40K","8.82%"
"17-03-2014","3,400","3,300","3,400","3,300","5.70K","6.25%"
"14-03-2014","3,200","3,200","3,200","3,200","0.10K","3.23%"
"13-03-2014","3,100","3,100","3,100","3,100","1.50K","0.00%"
"12-03-2014","3,100","3,000","3,100","3,000","2.30K","0.00%"
"11-03-2014","3,100","3,200","3,200","3,100","0.60K","3.33%"
"10-03-2014","3,000","3,000","3,000","3,000","1.90K","0.00%"
"07-03-2014","3,000","3,000","3,000","3,000","0.40K","0.00%"
"06-03-2014","3,000","3,000","3,000","2,900","6.65K","-6.25%"
"03-03-2014","3,200","2,900","3,200","2,900","1.10K","3.23%"
"28-02-2014","3,100","3,100","3,100","3,100","0.10K","3.33%"
"27-02-2014","3,000","3,000","3,000","3,000","2.50K","7.14%"
"25-02-2014","2,800","2,900","2,900","2,800","2.23K","-3.45%"
"19-02-2014","2,900","2,900","2,900","2,900","0.10K","-3.33%"
"18-02-2014","3,000","3,100","3,100","3,000","1.60K","3.45%"
"23-01-2014","2,900","2,900","2,900","2,900","","-9.38%"
"22-01-2014","3,200","3,300","3,300","2,900","0.40K","3.23%"
"17-01-2014","3,100","3,100","3,100","3,100","1.40K","3.33%"
"15-01-2014","3,000","3,000","3,000","3,000","0.10K","-6.25%"
"13-01-2014","3,200","3,300","3,300","3,200","2.80K","-8.57%"
"09-01-2014","3,500","3,500","3,500","3,500","0.30K","2.94%"
"08-01-2014","3,400","3,200","3,400","3,200","12.90K","9.68%"
"07-01-2014","3,100","3,100","3,100","3,100","0.90K","3.33%"
"06-01-2014","3,000","3,000","3,000","3,000","2.50K","7.14%"
"03-01-2014","2,800","2,900","2,900","2,800","8.30K","-9.68%"
"02-01-2014","3,100","2,900","3,100","2,800","4.13K","6.90%"
"31-12-2013","2,900","2,900","2,900","2,900","0.80K","-6.45%"
"30-12-2013","3,100","3,200","3,200","3,100","11.70K","-8.82%"
"27-12-2013","3,400","3,400","3,400","3,400","1.10K","0.00%"
"26-12-2013","3,400","3,400","3,400","3,400","0.80K","-2.86%"
"25-12-2013","3,500","3,300","3,500","3,300","3.00K","9.38%"
"24-12-2013","3,200","3,200","3,200","3,200","8.40K","-8.57%"
"17-12-2013","3,500","3,500","3,500","3,500","0.10K","6.06%"
"13-12-2013","3,300","3,300","3,300","3,300","3.10K","-8.33%"
"12-12-2013","3,600","3,600","3,600","3,600","0.10K","9.09%"
"11-12-2013","3,300","3,300","3,300","3,300","0.10K","10.00%"
"10-12-2013","3,000","3,200","3,200","2,900","1.40K","-6.25%"
"09-12-2013","3,200","3,200","3,300","3,200","5.00K","-3.03%"
"06-12-2013","3,300","3,200","3,300","3,200","3.80K","-5.71%"
"29-11-2013","3,500","3,400","3,500","3,300","5.70K","0.00%"
"28-11-2013","3,500","3,600","3,600","3,500","2.00K","-2.78%"
"26-11-2013","3,600","3,400","3,600","3,400","8.70K","-2.70%"
"25-11-2013","3,700","3,800","3,800","3,700","8.00K","-9.76%"
"22-11-2013","4,100","4,100","4,100","4,100","0.10K","-8.89%"
"21-11-2013","4,500","4,500","4,500","4,500","4.50K","-10.00%"
"12-11-2013","5,000","5,000","5,000","5,000","0.50K","-9.09%"
"01-11-2013","5,500","5,500","5,500","5,500","0.10K","10.00%"
"11-10-2013","5,000","5,000","5,000","5,000","0.10K","-7.41%"
"10-10-2013","5,400","5,400","5,400","5,400","0.10K","-10.00%"
"07-10-2013","6,000","6,000","6,000","6,000","0.10K","9.09%"
"26-09-2013","5,500","6,700","6,700","5,500","0.40K","-9.84%"
"18-09-2013","6,100","6,100","6,100","6,100","0.10K","8.93%"
"04-09-2013","5,600","5,600","5,600","5,600","0.10K","-9.68%"
"28-08-2013","6,200","6,200","6,200","6,200","0.10K","8.77%"
"16-08-2013","5,700","5,700","5,700","5,700","0.10K","-1.72%"
"15-08-2013","5,800","5,800","5,800","5,800","0.10K","9.43%"
"01-08-2013","5,300","5,300","5,300","5,300","0.10K","0.00%"
"30-07-2013","5,300","5,300","5,300","5,300","0.10K","0.00%"
"24-07-2013","5,300","5,300","5,300","5,300","0.10K","8.16%"
"22-07-2013","4,900","4,900","4,900","4,900","0.10K","8.89%"
"19-07-2013","4,500","4,500","4,500","4,500","0.10K","7.14%"
"18-07-2013","4,200","4,100","4,200","4,100","0.60K","-6.67%"
"15-07-2013","4,500","4,500","4,500","4,500","0.10K","-10.00%"
"28-06-2013","5,000","5,000","5,000","5,000","0.10K","0.00%"
"27-06-2013","5,000","5,100","5,100","5,000","0.50K","6.38%"
"25-06-2013","4,700","4,700","4,700","4,700","0.10K","4.44%"
"24-06-2013","4,500","4,600","4,800","4,500","4.10K","2.27%"
"21-06-2013","4,400","4,500","4,600","4,400","1.10K","2.33%"
"19-06-2013","4,300","4,300","4,300","4,300","1.00K","-8.51%"
"18-06-2013","4,700","5,000","5,000","4,700","4.60K","2.17%"
"17-06-2013","4,600","4,600","4,600","4,600","5.80K","9.52%"
"14-06-2013","4,200","4,200","4,200","4,200","0.10K","7.69%"
"13-06-2013","3,900","3,900","3,900","3,900","0.60K","8.33%"
"12-06-2013","3,600","3,600","3,600","3,600","0.10K","9.09%"
"11-06-2013","3,300","3,300","3,300","3,300","3.10K","10.00%"
"10-06-2013","3,000","3,000","3,000","3,000","7.10K","7.14%"
"31-05-2013","2,800","2,700","2,800","2,700","2.60K","3.70%"
"30-05-2013","2,700","2,700","2,700","2,700","0.10K","0.00%"
"27-05-2013","2,700","2,700","2,700","2,700","0.80K","0.00%"
"24-05-2013","2,700","2,700","2,700","2,700","0.10K","-3.57%"
"16-05-2013","2,800","2,900","2,900","2,800","2.00K","-6.67%"
"15-05-2013","3,000","3,000","3,000","3,000","0.90K","-9.09%"
"14-05-2013","3,300","3,300","3,300","3,300","0.10K","-8.33%"
"06-05-2013","3,600","3,600","3,600","3,600","1.00K","9.09%"
"03-05-2013","3,300","3,300","3,300","3,300","0.10K","10.00%"
"24-04-2013","3,000","3,000","3,000","3,000","0.10K","7.14%"
"22-04-2013","2,800","2,800","2,800","2,800","0.20K","-6.67%"
"18-04-2013","3,000","3,000","3,000","3,000","1.70K","-9.09%"
"12-04-2013","3,300","3,300","3,300","3,300","1.00K","-8.33%"
"10-04-2013","3,600","3,600","3,600","3,600","0.70K","-7.69%"
"08-04-2013","3,900","3,900","3,900","3,900","5.40K","-9.30%"
"05-04-2013","4,300","4,300","4,300","4,300","0.10K","2.38%"
"03-04-2013","4,200","3,700","4,200","3,600","10.40K","5.00%"
"02-04-2013","4,000","4,000","4,000","4,000","0.60K","-9.09%"
"01-04-2013","4,400","4,400","4,400","4,400","0.10K","7.32%"
"29-03-2013","4,100","4,200","4,200","4,100","1.90K","-8.89%"
"28-03-2013","4,500","4,500","4,500","4,500","0.10K","-10.00%"
"27-03-2013","5,000","4,600","5,000","4,600","0.50K","-1.96%"
"22-03-2013","5,100","4,400","5,100","4,400","3.20K","6.25%"
"21-03-2013","4,800","4,800","4,800","4,800","4.10K","6.67%"
"20-03-2013","4,500","4,500","4,500","4,300","3.10K","0.00%"
"13-03-2013","4,500","4,800","4,800","4,500","4.00K","0.00%"
"12-03-2013","4,500","4,500","4,500","4,500","1.00K","0.00%"
"08-03-2013","4,500","4,500","4,500","4,500","1.40K","-10.00%"
"05-03-2013","5,000","5,400","5,400","5,000","1.10K","0.00%"
"04-03-2013","5,000","5,000","5,000","5,000","7.20K","0.00%"
"01-03-2013","5,000","5,100","5,100","5,000","2.50K","0.00%"
"28-02-2013","5,000","5,000","5,500","5,000","8.10K","0.00%"
"27-02-2013","5,000","5,000","5,000","5,000","1.20K","0.00%"
"26-02-2013","5,000","5,000","5,000","5,000","1.50K","-1.96%"
